city 1; city 2; d
Glückstadt;Tornesch;30
Glückstadt;Uetersen;28
Glückstadt;Wedel;40
Goch;Hamminkeln;38
Goch;Kamp-Lintfort;38
Goch;Kevelaer;13
Goch;Kleve;15
Goch;Rheinberg;39
Goch;Wesel;39
Goldenstedt;Großenkneten;28
Goldenstedt;Hatten;32
Goldenstedt;Lohne;19
Goldenstedt;Quakenbrück;36
Goldenstedt;Steinfeld;26
Goldenstedt;Stuhr;44
Goldenstedt;Sulingen;35
Goldenstedt;Syke;34
Goldenstedt;Twistringen;16
Goldenstedt;Vechta;10
Goldenstedt;Visbek;10
Goldenstedt;Wardenburg;41
Goldenstedt;Wildeshausen;14
Gommern;Magdeburg;19
Gommern;Möckern;14
Gommern;Schönebeck;11
Gommern;Staßfurt;37
Gommern;Wanzleben;40
Gommern;Wolmirstedt;34
Gommern;Zerbst;23
Goslar;Herzberg am Harz;41
Goslar;Langelsheim;9
Goslar;Lengede;40
Goslar;Osterode;31
Goslar;Osterwieck;24
Goslar;Salzgitter;33
Goslar;Seesen;26
Goslar;Wernigerode;36
Goslar;Wolfenbüttel;35
Gotha;Ilmenau;41
Gotha;Kurort Steinbach-Hallenberg;42
Gotha;Ohrdruf;14
Gotha;Ruhla;33
Gotha;Schmalkalden;39
Gotha;Stadtilm;41
Gotha;Waltershausen;14
Gotha;Zella-Mehlis;39
Gransee;Kremmen;39
Gransee;Leegebruch;36
Gransee;Löwenberg;13
Gransee;Neuruppin;31
Gransee;Oranienburg;31
Gransee;Rheinsberg;22
Gransee;Templin;32
Gransee;Wandlitz;44
Gransee;Zehdenick;12
Greiz;Lichtenstein;37
Greiz;Meerane;36
Greiz;Mülsen;32
Greiz;Plauen;25
Greiz;Reichenbach/Vogtland;12
Greiz;Ronneburg;30
Greiz;Schleiz;34
Greiz;Schmölln;38
Greiz;Schneeberg;41
Greiz;Weida;20
Greiz;Werdau;18
Greiz;Zeulenroda;17
Greiz;Zwickau;26
Greußen;Kölleda;27
Greußen;Mühlhausen;43
Greußen;Nordhausen;39
Greußen;Sondershausen;22
Greußen;Sömmerda;18
Greven;Hasbergen;29
Greven;Ibbenbüren;23
Greven;Münster;15
Greven;Rheine;26
Greven;Steinfurt;25
Greven;Warendorf;35
Grevenbroich;Haan;41
Grevenbroich;Heinsberg;40
Grevenbroich;Hilden;37
Grevenbroich;Hückelhoven;32
Grevenbroich;Hürth;35
Grevenbroich;Jülich;34
Grevenbroich;Kaarst;19
Grevenbroich;Kempen;43
Grevenbroich;Kerpen;34
Grevenbroich;Korschenbroich;15
Grevenbroich;Krefeld;36
Grevenbroich;Langenfeld;41
Grevenbroich;Leichlingen;50
Grevenbroich;Leverkusen;42
Grevenbroich;Meerbusch;27
Grevenbroich;Mettmann;41
Grevenbroich;Mönchengladbach;18
Grevenbroich;Nettetal;42
Grevenbroich;Neuss;17
Grevenbroich;Pulheim;20
Grevenbroich;Ratingen;35
Grevenbroich;Tönisvorst;34
Grevenbroich;Viersen;25
Grevenbroich;Wegberg;30
Grevenbroich;Willich;26
Grevesmühlen;Grömitz;64
Grevesmühlen;Lübeck;36
Grevesmühlen;Ratekau;37
Grevesmühlen;Ratzeburg;50
Grevesmühlen;Scharbeutz;37
Grevesmühlen;Schwerin;34
Grevesmühlen;Stockelsdorf;40
Grevesmühlen;Timmendorfer Strand;33
Grevesmühlen;Wismar;22
Griesheim;Groß-Gerau;10
Griesheim;Groß-Umstadt;30
Griesheim;Groß-Zimmern;21
Griesheim;Hattersheim;36
Griesheim;Heppenheim;30
Griesheim;Heusenstamm;36
Griesheim;Hochheim am Main;30
Griesheim;Hofheim;39
Griesheim;Höchst im Odenwald;39
Griesheim;Kelkheim (Taunus);46
Griesheim;Kelsterbach;30
Griesheim;Kriftel;38
Griesheim;Lampertheim;39
Griesheim;Lorsch;29
Griesheim;Mainz;33
Griesheim;Mörfelden-Walldorf;22
Griesheim;Mörlenbach;41
Griesheim;Nauheim;15
Griesheim;Neu Isenburg;32
Griesheim;Nieder-Olm;34
Griesheim;Ober-Ramstadt;17
Griesheim;Obertshausen;44
Griesheim;Pfungstadt;9
Griesheim;Raunheim;27
Griesheim;Reinheim;23
Griesheim;Rodgau;37
Griesheim;Roßdorf;15
Griesheim;Rüsselsheim;22
Griesheim;Seeheim-Jugenheim;17
Griesheim;Seligenstadt;42
Griesheim;Steinbach am Taunus;41
Griesheim;Trebur;17
Griesheim;Weiterstadt;7
Griesheim;Wiesbaden;41
Griesheim;Worms;41
Grimma;Leipzig;34
Grimma;Markkleeberg;29
Grimma;Mittweida;40
Grimma;Nobitz;39
Grimma;Oschatz;32
Grimma;Taucha;28
Grimma;Wurzen;17
Gronau;Neuenhaus;38
Gronau;Nordhorn;27
Gronau;Rheine;39
Gronau;Schüttorf;25
Gronau;Steinfurt;25
Groß Kreutz;Ludwigsfelde;47
Groß Kreutz;Michendorf;23
Groß Kreutz;Nauen;35
Groß Kreutz;Potsdam;24
Groß Kreutz;Premnitz;40
Groß Kreutz;Schönwalde-Siedlung;40
Groß Kreutz;Stahnsdorf;37
Groß Kreutz;Teltow;41
Groß Kreutz;Trebbin;46
Groß Kreutz;Treuenbrietzen;45
Groß Kreutz;Wustermark;29
Groß-Gerau;Groß-Umstadt;37
Groß-Gerau;Groß-Zimmern;28
Groß-Gerau;Hattersheim;27
Groß-Gerau;Heppenheim;38
Groß-Gerau;Heusenstamm;33
Groß-Gerau;Hochheim am Main;18
Groß-Gerau;Hofheim;30
Groß-Gerau;Ingelheim;36
Groß-Gerau;Kelkheim (Taunus);36
Groß-Gerau;Kelsterbach;21
Groß-Gerau;Kriftel;29
Groß-Gerau;Kronberg;40
Groß-Gerau;Königstein im Taunus;39
Groß-Gerau;Lorsch;37
Groß-Gerau;Mainz;20
Groß-Gerau;Mörfelden-Walldorf;13
Groß-Gerau;Nauheim;5
Groß-Gerau;Neu Isenburg;24
Groß-Gerau;Nieder-Olm;30
Groß-Gerau;Niedernhausen;35
Groß-Gerau;Ober-Ramstadt;25
Groß-Gerau;Obertshausen;36
Groß-Gerau;Oberursel;45
Groß-Gerau;Pfungstadt;21
Groß-Gerau;Raunheim;18
Groß-Gerau;Reinheim;31
Groß-Gerau;Rodgau;36
Groß-Gerau;Roßdorf;22
Groß-Gerau;Rüsselsheim;13
Groß-Gerau;Seeheim-Jugenheim;24
Groß-Gerau;Steinbach am Taunus;36
Groß-Gerau;Taunusstein;39
Groß-Gerau;Trebur;7
Groß-Gerau;Weiterstadt;9
Groß-Gerau;Wiesbaden;28
Groß-Gerau;Worms;41
Groß-Umstadt;Groß-Zimmern;9
Groß-Umstadt;Großostheim;16
Groß-Umstadt;Hanau;37
Groß-Umstadt;Heppenheim;49
Groß-Umstadt;Heusenstamm;29
Groß-Umstadt;Höchst im Odenwald;10
Groß-Umstadt;Maintal;44
Groß-Umstadt;Michelstadt;25
Groß-Umstadt;Mörfelden-Walldorf;39
Groß-Umstadt;Mörlenbach;39
Groß-Umstadt;Neu Isenburg;33
Groß-Umstadt;Ober-Ramstadt;16
Groß-Umstadt;Obertshausen;34
Groß-Umstadt;Pfungstadt;31
Groß-Umstadt;Reinheim;10
Groß-Umstadt;Rodenbach;44
Groß-Umstadt;Rodgau;25
Groß-Umstadt;Roßdorf;15
Groß-Umstadt;Seeheim-Jugenheim;30
Groß-Umstadt;Seligenstadt;23
Groß-Umstadt;Wald-Michelbach;39
Groß-Umstadt;Weiterstadt;28
Groß-Zimmern;Großostheim;21
Groß-Zimmern;Hanau;35
Groß-Zimmern;Hattersheim;49
Groß-Zimmern;Heppenheim;43
Groß-Zimmern;Heusenstamm;26
Groß-Zimmern;Höchst im Odenwald;18
Groß-Zimmern;Kelsterbach;44
Groß-Zimmern;Lorsch;42
Groß-Zimmern;Maintal;42
Groß-Zimmern;Michelstadt;32
Groß-Zimmern;Mörfelden-Walldorf;31
Groß-Zimmern;Mörlenbach;40
Groß-Zimmern;Nauheim;35
Groß-Zimmern;Neu Isenburg;31
Groß-Zimmern;Ober-Ramstadt;10
Groß-Zimmern;Obertshausen;32
Groß-Zimmern;Pfungstadt;23
Groß-Zimmern;Raunheim;45
Groß-Zimmern;Reinheim;6
Groß-Zimmern;Rodenbach;41
Groß-Zimmern;Rodgau;22
Groß-Zimmern;Roßdorf;6
Groß-Zimmern;Rüsselsheim;41
Groß-Zimmern;Seeheim-Jugenheim;24
Groß-Zimmern;Seligenstadt;27
Groß-Zimmern;Trebur;37
Groß-Zimmern;Wald-Michelbach;40
Groß-Zimmern;Weiterstadt;20
Großbeeren;Hennigsdorf;38
Großbeeren;Hohen Neuendorf;38
Großbeeren;Hoppegarten;38
Großbeeren;Königs Wusterhausen;27
Großbeeren;Luckenwalde;38
Großbeeren;Ludwigsfelde;9
Großbeeren;Michendorf;26
Großbeeren;Mittenwalde;20
Großbeeren;Potsdam;19
Großbeeren;Rangsdorf;16
Großbeeren;Schildow;36
Großbeeren;Schulzendorf;26
Großbeeren;Schönefeld;17
Großbeeren;Stahnsdorf;10
Großbeeren;Teltow;7
Großbeeren;Trebbin;21
Großbeeren;Wildau;27
Großbeeren;Woltersdorf;40
Großbeeren;Wustermark;44
Großbeeren;Zeuthen;28
Großbeeren;Zossen;23
Großbreitenbach;Hildburghausen;33
Großbreitenbach;Ilmenau;18
Großbreitenbach;Kurort Steinbach-Hallenberg;50
Großbreitenbach;Königsee;14
Großbreitenbach;Neuhaus am Rennweg;18
Großbreitenbach;Neustadt bei Coburg;39
Großbreitenbach;Ohrdruf;45
Großbreitenbach;Rudolstadt;36
Großbreitenbach;Saalfeld;41
Großbreitenbach;Schleusingen;27
Großbreitenbach;Sonneberg;42
Großbreitenbach;Stadtilm;30
Großbreitenbach;Suhl;32
Großbreitenbach;Unterwellenborn;42
Großbreitenbach;Zella-Mehlis;39
Großburgwedel;Hambühren;22
Großburgwedel;Hannover;24
Großburgwedel;Harsum;42
Großburgwedel;Hemmingen;29
Großburgwedel;Ilsede;44
Großburgwedel;Isernhagen-Süd;10
Großburgwedel;Laatzen;27
Großburgwedel;Langenhagen;11
Großburgwedel;Lehrte;21
Großburgwedel;Neustadt am Rübenberge;37
Großburgwedel;Pattensen;33
Großburgwedel;Peine;40
Großburgwedel;Ronnenberg;32
Großburgwedel;Sarstedt;34
Großburgwedel;Seelze;28
Großburgwedel;Sehnde;26
Großburgwedel;Uetze;26
Großburgwedel;Wennigsen;41
Großburgwedel;Wunstorf;36
Großenhain;Gröditz;19
Großenhain;Klipphausen;31
Großenhain;Lauchhammer;42
Großenhain;Meißen;16
Großenhain;Nossen;38
Großenhain;Oschatz;38
Großenhain;Radeberg;37
Großenhain;Radebeul;26
Großenhain;Riesa;22
Großenhain;Schwarzheide;38
Großenhain;Weinböhla;16
Großenhain;Wilsdruff;33
Großenkneten;Hatten;9
Großenkneten;Hude;29
Großenkneten;Lohne;38
Großenkneten;Oldenburg;27
Großenkneten;Rastede;42
Großenkneten;Stuhr;43
Großenkneten;Twistringen;37
Großenkneten;Vechta;29
Großenkneten;Visbek;17
Großenkneten;Wardenburg;15
Großenkneten;Wildeshausen;15
Großhansdorf;Halstenbek;35
Großhansdorf;Hamburg;28
Großhansdorf;Henstedt-Ulzburg;31
Großhansdorf;Kaltenkirchen;36
Großhansdorf;Mölln;35
Großhansdorf;Norderstedt;24
Großhansdorf;Oststeinbek;20
Großhansdorf;Pinneberg;39
Großhansdorf;Quickborn;33
Großhansdorf;Ratzeburg;41
Großhansdorf;Reinbek;22
Großhansdorf;Reinfeld;31
Großhansdorf;Rellingen;37
Großhansdorf;Schenefeld;37
Großhansdorf;Schwarzenbek;29
Großhansdorf;Stelle;51
Großhansdorf;Stockelsdorf;42
Großhansdorf;Tangstedt;19
Großhansdorf;Trittau;15
Großhansdorf;Wahlstedt;44
Großhansdorf;Wentorf bei Hamburg;24
Großhansdorf;Winsen;58
Großostheim;Hanau;35
Großostheim;Heusenstamm;35
Großostheim;Höchst im Odenwald;19
Großostheim;Langenselbold;38
Großostheim;Maintal;44
Großostheim;Michelstadt;33
Großostheim;Neu Isenburg;41
Großostheim;Ober-Ramstadt;32
Großostheim;Obertshausen;33
Großostheim;Reinheim;25
Großostheim;Rodenbach;38
Großostheim;Rodgau;22
Großostheim;Roßdorf;28
Großostheim;Seligenstadt;20
Großostheim;Weiterstadt;41
Großrosseln;Heusweiler;20
Großrosseln;Illingen;31
Großrosseln;Kirkel;40
Großrosseln;Kleinblittersdorf;27
Großrosseln;Lebach;29
Großrosseln;Marpingen;43
Großrosseln;Merchweiler;29
Großrosseln;Merzig;37
Großrosseln;Nalbach;30
Großrosseln;Neunkirchen;37
Großrosseln;Ottweiler;42
Großrosseln;Püttlingen;12
Großrosseln;Quierschied;27
Großrosseln;Rehlingen-Siersburg;27
Großrosseln;Riegelsberg;15
Großrosseln;Saarbrücken;18
Großrosseln;Saarlouis;18
Großrosseln;Saarwellingen;22
Großrosseln;Sankt Ingbert;30
Großrosseln;Schiffweiler;34
Großrosseln;Schmelz;36
Großrosseln;Schwalbach;13
Großrosseln;Spiesen-Elversberg;32
Großrosseln;Sulzbach;25
Großrosseln;Tholey;46
Großrosseln;Völklingen;8
Großrosseln;Wadern;50
Großrosseln;Wadgassen;11
Großrosseln;Wallerfangen;19
Großrosseln;Überherrn;16
Großräschen;Hoyerswerda;33
Großräschen;Kolkwitz;35
Großräschen;Lauchhammer;21
Großräschen;Lübbenau/Spreewald;41
Großräschen;Neuhausen;36
Großräschen;Schipkau;11
Großräschen;Schwarzheide;20
Großräschen;Senftenberg;16
Großräschen;Spremberg;33
Großräschen;Vetschau/Spreewald;27
Gräfenhainichen;Landsberg;36
Gräfenhainichen;Wittenberg;30
Gröbenzell;Haar;44
Gröbenzell;Ismaning;28
Gröbenzell;Karlsfeld;10
Gröbenzell;München;22
Gröbenzell;Neufahrn bei Freising;31
Gröbenzell;Olching;6
Gröbenzell;Ottobrunn;34
Gröbenzell;Poing;47
Gröbenzell;Puchheim;9
Gröbenzell;Starnberg;30
Gröbenzell;Taufkirchen;31
Gröbenzell;Unterhaching;29
Gröbenzell;Unterschleißheim;21
Gröbenzell;Vaterstetten;45
Gröbenzell;Wolfratshausen;47
Gröditz;Herzberg;39
Gröditz;Lauchhammer;30
Gröditz;Meißen;33
Gröditz;Oschatz;35
Gröditz;Riesa;20
Gröditz;Schipkau;42
Gröditz;Schwarzheide;33
Gröditz;Weinböhla;33
Grömitz;Heiligenhafen;33
Grömitz;Lensahn;14
Grömitz;Lütjenburg;36
Grömitz;Malente;36
Grömitz;Neustadt in Holstein;12
Grömitz;Oldenburg in Holstein;22
Grömitz;Plön;44
Grömitz;Ratekau;35
Grömitz;Scharbeutz;27
Grömitz;Süsel;21
Grömitz;Timmendorfer Strand;32
Grünberg;Hungen;17
Grünberg;Kirchhain;31
Grünberg;Langgöns;31
Grünberg;Lauterbach;38
Grünberg;Lich;16
Grünberg;Lollar;28
Grünberg;Marburg;33
Grünberg;Nidda;27
Grünberg;Reiskirchen;11
Grünberg;Schotten;23
Grünberg;Stadtallendorf;33
Grünberg;Wetzlar;43
Grünheide;Hoppegarten;21
Grünheide;Königs Wusterhausen;25
Grünheide;Mittenwalde;35
Grünheide;Müncheberg;26
Grünheide;Rangsdorf;39
Grünheide;Rehfelde;14
Grünheide;Schulzendorf;21
Grünheide;Schönefeld;29
Grünheide;Strausberg;21
Grünheide;Werneuchen;37
Grünheide;Wildau;23
Grünheide;Woltersdorf;8
Grünheide;Zeuthen;19
Grünheide;Zossen;42
Grünstadt;Haßloch;31
Grünstadt;Heppenheim;44
Grünstadt;Kaiserslautern;38
Grünstadt;Lampertheim;29
Grünstadt;Limburgerhof;32
Grünstadt;Lorsch;34
Grünstadt;Ludwigshafen;27
Grünstadt;Mannheim;29
Grünstadt;Mutterstadt;28
Grünstadt;Schifferstadt;34
Grünstadt;Speyer;43
Grünstadt;Viernheim;38
Grünstadt;Worms;19
Gummersbach;Hennef;44
Gummersbach;Kreuztal;42
Gummersbach;Lohmar;45
Gummersbach;Lüdenscheid;33
Gummersbach;Overath;28
Gummersbach;Plettenberg;43
Gummersbach;Remscheid;40
Gummersbach;Rösrath;40
Gummersbach;Schwelm;44
Gummersbach;Wermelskirchen;38
Gummersbach;Wiehl;15
Gunzenhausen;Pappenheim;27
Gunzenhausen;Roth;35
Gunzenhausen;Schwabach;33
Gunzenhausen;Weißenburg;21
Göppingen;Kirchheim unter Teck;19
Göppingen;Metzingen;42
Göppingen;Nürtingen;30
Göppingen;Ostfildern;33
Göppingen;Schorndorf;19
Göppingen;Schwäbisch Gmünd;20
Göppingen;Waiblingen;36
Göppingen;Wendlingen am Neckar;24
Göppingen;Winnenden;35
Görlitz;Löbau;27
Görlitz;Zittau;40
Göttingen;Hannoversch Münden;29
Göttingen;Heilbad Heiligenstadt;27
Göttingen;Herzberg am Harz;35
Göttingen;Leinefelde;43
Göttingen;Northeim;23
Göttingen;Osterode;41
Göttingen;Rosdorf;7
Göttingen;Uslar;34
Göttingen;Witzenhausen;28
Günzburg;Heidenheim;34
Günzburg;Illertissen;37
Günzburg;Langenau;15
Günzburg;Neu-Ulm;24
Günzburg;Senden;27
Günzburg;Ulm;25
Gütersloh;Harsewinkel;13
Gütersloh;Herford;36
Gütersloh;Hilter;36
Gütersloh;Lage;38
Gütersloh;Lippstadt;31
Gütersloh;Melle;38
Gütersloh;Oelde;21
Gütersloh;Paderborn;36
Gütersloh;Rheda-Wiedenbrück;10
Gütersloh;Rietberg;15
Gütersloh;Salzkotten;36
Gütersloh;Schloß Holte-Stukenbrock;19
Gütersloh;Verl;11
Gütersloh;Warendorf;31
Haan;Hattingen;36
Haan;Heiligenhaus;28
Haan;Hilden;4
Haan;Hürth;40
Haan;Kaarst;35
Haan;Korschenbroich;42
Haan;Langenfeld;8
Haan;Leichlingen;7
Haan;Leverkusen;17
Haan;Meerbusch;30
Haan;Mettmann;15
Haan;Mülheim;36
Haan;Neuss;24
Haan;Overath;48
Haan;Pulheim;34
Haan;Ratingen;23
Haan;Remscheid;19
Haan;Rösrath;40
Haan;Schwelm;28
Haan;Solingen;7
Haan;Velbert;24
Haan;Wermelskirchen;23
Haan;Willich;38
Haan;Wuppertal;21
Haar;Holzkirchen;30
Haar;Ismaning;20
Haar;Karlsfeld;33
Haar;München;13
Haar;Neufahrn bei Freising;32
Haar;Olching;49
Haar;Ottobrunn;6
Haar;Poing;14
Haar;Puchheim;35
Haar;Starnberg;39
Haar;Taufkirchen;11
Haar;Unterhaching;11
Haar;Unterschleißheim;31
Haar;Vaterstetten;4
Haar;Wolfratshausen;38
Hadamar;Haiger;41
Hadamar;Herborn;40
Hadamar;Idstein;38
Hadamar;Koblenz;41
Hadamar;Limburg;10
Hadamar;Montabaur;20
Hadamar;Weilburg;20
Hadamar;Wetzlar;40
Hagen im Bremischen;Hude;38
Hagen im Bremischen;Langen;33
Hagen im Bremischen;Loxstedt;16
Hagen im Bremischen;Nordenham;32
Hagen im Bremischen;Osterholz-Scharmbeck;22
Hagen im Bremischen;Rastede;43
Hagen im Bremischen;Ritterhude;24
Hagen im Bremischen;Schiffdorf;25
Hagen im Bremischen;Schwanewede;17
Hagen im Bremischen;Varel;49
Hagen;Hattingen;29
Hagen;Hemer;22
Hagen;Herne;35
Hagen;Iserlohn;16
Hagen;Kamen;32
Hagen;Lüdenscheid;25
Hagen;Lünen;35
Hagen;Oer-Erkenschwick;47
Hagen;Plettenberg;50
Hagen;Recklinghausen;40
Hagen;Remscheid;39
Hagen;Schwelm;26
Hagen;Schwerte;15
Hagen;Unna;27
Hagen;Velbert;39
Hagen;Waltrop;42
Hagen;Wermelskirchen;42
Hagen;Werne an der Lippe;45
Hagen;Wetter (Ruhr);10
Hagen;Witten;17
Hagen;Wuppertal;29
Hagenow;Ludwigslust;29
Hagenow;Schwerin;32
Haiger;Herborn;12
Haiger;Kreuztal;38
Haiger;Siegen;26
Haiger;Weilburg;35
Haiger;Wetzlar;37
Halberstadt;Oschersleben;23
Halberstadt;Osterwieck;27
Halberstadt;Quedlinburg;14
Halberstadt;Schöningen;39
Halberstadt;Thale;22
Halberstadt;Wanzleben;37
Halberstadt;Wernigerode;21
Haldensleben;Helmstedt;35
Haldensleben;Magdeburg;25
Haldensleben;Oschersleben;41
Haldensleben;Tangerhütte;42
Haldensleben;Wanzleben;30
Haldensleben;Wolmirstedt;17
Halle-Neustadt;Hettstedt;42
Halle-Neustadt;Köthen;36
Halle-Neustadt;Landsberg;21
Halle-Neustadt;Leuna;23
Halle-Neustadt;Markranstädt;38
Halle-Neustadt;Merseburg;18
Halle-Neustadt;Querfurt;32
Halle-Neustadt;Schkeuditz;28
Halle-Neustadt;Schkopau;16
Halle-Neustadt;Teutschenthal;11
Halle-Neustadt;Weißenfels;33
Halle;Halle-Neustadt;4
Halle;Köthen;33
Halle;Landsberg;18
Halle;Leipzig;37
Halle;Leuna;22
Halle;Markranstädt;35
Halle;Merseburg;17
Halle;Querfurt;36
Halle;Schkeuditz;25
Halle;Schkopau;15
Halle;Teutschenthal;14
Halle;Weißenfels;34
Halstenbek;Hamburg;17
Halstenbek;Harsefeld;52
Halstenbek;Henstedt-Ulzburg;29
Halstenbek;Horst;27
Halstenbek;Jork;36
Halstenbek;Kaltenkirchen;33
Halstenbek;Neu Wulmstorf;29
Halstenbek;Norderstedt;17
Halstenbek;Oststeinbek;30
Halstenbek;Pinneberg;5
Halstenbek;Quickborn;13
Halstenbek;Reinbek;34
Halstenbek;Rellingen;3
Halstenbek;Schenefeld;4
Halstenbek;Seevetal;36
Halstenbek;Stade;58
Halstenbek;Stelle;43
Halstenbek;Tangstedt;24
Halstenbek;Tornesch;14
Halstenbek;Uetersen;18
Halstenbek;Wedel;15
Halstenbek;Wentorf bei Hamburg;36
Hamburg;Harsefeld;49
Hamburg;Henstedt-Ulzburg;32
Hamburg;Jork;32
Hamburg;Kaltenkirchen;37
Hamburg;Neu Wulmstorf;26
Hamburg;Norderstedt;20
Hamburg;Oststeinbek;13
Hamburg;Pinneberg;19
Hamburg;Quickborn;23
Hamburg;Reinbek;18
Hamburg;Rellingen;19
Hamburg;Schenefeld;15
Hamburg;Schwarzenbek;38
Hamburg;Seevetal;24
Hamburg;Stelle;29
Hamburg;Tangstedt;24
Hamburg;Tornesch;30
Hamburg;Trittau;32
Hamburg;Uetersen;34
Hamburg;Wedel;21
Hamburg;Wentorf bei Hamburg;20
Hamburg;Winsen;36
Hambühren;Hannover;43
Hambühren;Isernhagen-Süd;32
Hambühren;Langenhagen;36
Hambühren;Lehrte;39
Hambühren;Uetze;29
Hameln;Hemmingen;42
Hameln;Hessisch Oldendorf;12
Hameln;Holzminden;44
Hameln;Lemgo;37
Hameln;Nordstemmen;37
Hameln;Pattensen;37
Hameln;Porta Westfalica;40
Hameln;Rinteln;25
Hameln;Ronnenberg;37
Hameln;Springe;20
Hameln;Stadthagen;39
Hameln;Wennigsen;33
Hamm;Hemer;41
Hamm;Iserlohn;50
Hamm;Kamen;16
Hamm;Lünen;24
Hamm;Münster;37
Hamm;Oelde;34
Hamm;Schwerte;38
Hamm;Selm;27
Hamm;Soest;27
Hamm;Unna;21
Hamm;Waltrop;34
Hamm;Warendorf;37
Hamm;Werl;18
Hamm;Werne an der Lippe;15
Hamminkeln;Kamp-Lintfort;31
Hamminkeln;Kevelaer;39
Hamminkeln;Kleve;43
Hamminkeln;Moers;38
Hamminkeln;Oberhausen;35
Hamminkeln;Rheinberg;26
Hamminkeln;Voerde;19
Hamminkeln;Wesel;9
Hanau;Hattersheim;42
Hanau;Heusenstamm;16
Hanau;Hofheim;38
Hanau;Karben;18
Hanau;Kelkheim (Taunus);39
Hanau;Kelsterbach;37
Hanau;Kriftel;43
Hanau;Kronberg;37
Hanau;Königstein im Taunus;44
Hanau;Langenselbold;13
Hanau;Maintal;7
Hanau;Mörfelden-Walldorf;36
Hanau;Neu Isenburg;25
Hanau;Neu-Anspach;42
Hanau;Nidda;43
Hanau;Nidderau;18
Hanau;Obertshausen;12
Hanau;Oberursel;34
Hanau;Reinheim;39
Hanau;Rodenbach;11
Hanau;Rodgau;15
Hanau;Rosbach vor der Höhe;30
Hanau;Roßdorf;38
Hanau;Seligenstadt;16
Hanau;Steinbach am Taunus;31
Hanau;Weiterstadt;49
Hanau;Wächtersbach;36
Handewitt;Harrislee;8
Handewitt;Leck;25
Handewitt;Niebüll;36
Handewitt;Schleswig;40
Handewitt;Süderbrarup;41
Handewitt;Tarp;14
Hannover;Harsum;29
Hannover;Hemmingen;5
Hannover;Hildesheim;32
Hannover;Ilsede;39
Hannover;Isernhagen-Süd;13
Hannover;Laatzen;9
Hannover;Langenhagen;9
Hannover;Lehrte;20
Hannover;Neustadt am Rübenberge;25
Hannover;Nordstemmen;28
Hannover;Pattensen;13
Hannover;Ronnenberg;8
Hannover;Sarstedt;20
Hannover;Seelze;10
Hannover;Sehnde;21
Hannover;Springe;26
Hannover;Stadthagen;39
Hannover;Uetze;39
Hannover;Wennigsen;17
Hannover;Wunstorf;24
Hannoversch Münden;Heilbad Heiligenstadt;42
Hannoversch Münden;Hessisch Lichtenau;37
Hannoversch Münden;Hofgeismar;26
Hannoversch Münden;Kassel;21
Hannoversch Münden;Kaufungen;23
Hannoversch Münden;Lohfelden;23
Hannoversch Münden;Melsungen;43
Hannoversch Münden;Rosdorf;23
Hannoversch Münden;Uslar;37
Hannoversch Münden;Vellmar;19
Hannoversch Münden;Witzenhausen;20
Haren;Haselünne;24
Haren;Lingen;32
Haren;Meppen;12
Haren;Neuenhaus;43
Haren;Werlte;42
Haren;Wietmarschen;33
Harrislee;Leck;31
Harrislee;Schleswig;42
Harrislee;Süderbrarup;38
Harrislee;Tarp;21
Harsefeld;Jork;17
Harsefeld;Neu Wulmstorf;22
Harsefeld;Pinneberg;54
Harsefeld;Rellingen;57
Harsefeld;Scheeßel;36
Harsefeld;Schenefeld;50
Harsefeld;Stade;18
Harsefeld;Tornesch;68
Harsefeld;Tostedt;29
Harsefeld;Uetersen;66
Harsefeld;Wedel;56
Harsefeld;Zeven;25
Harsewinkel;Hilter;25
Harsewinkel;Lippstadt;41
Harsewinkel;Melle;32
Harsewinkel;Oelde;18
Harsewinkel;Rheda-Wiedenbrück;17
Harsewinkel;Rietberg;28
Harsewinkel;Schloß Holte-Stukenbrock;32
Harsewinkel;Verl;24
Harsewinkel;Warendorf;19
Harsum;Hemmingen;26
Harsum;Hildesheim;7
Harsum;Ilsede;19
Harsum;Isernhagen-Süd;35
Harsum;Laatzen;19
Harsum;Lahstedt;22
Harsum;Langenhagen;42
Harsum;Lehrte;22
Harsum;Lengede;28
Harsum;Nordstemmen;16
Harsum;Pattensen;22
Harsum;Peine;25
Harsum;Ronnenberg;31
Harsum;Salzgitter;35
Harsum;Sarstedt;9
Harsum;Seelze;39
Harsum;Sehnde;15
Harsum;Springe;32
Harsum;Uetze;38
Harsum;Vechelde;32
Harsum;Wendeburg;37
Harsum;Wennigsen;34
Hasbergen;Hilter;22
Hasbergen;Ibbenbüren;19
Hasbergen;Melle;34
Hasbergen;Münster;45
Hasbergen;Osnabrück;14
Hasbergen;Rheine;40
Hasbergen;Wallenhorst;22
Hasbergen;Warendorf;39
Haselünne;Lingen;20
Haselünne;Löningen;24
Haselünne;Meppen;14
Haselünne;Quakenbrück;40
Haselünne;Werlte;31
Haselünne;Wietmarschen;29
Hatten;Hude;19
Hatten;Oldenburg;20
Hatten;Rastede;34
Hatten;Schwanewede;37
Hatten;Stuhr;35
Hatten;Twistringen;40
Hatten;Vechta;37
Hatten;Visbek;26
Hatten;Wardenburg;14
Hatten;Wiefelstede;38
Hatten;Wildeshausen;18
Hattersheim;Heusenstamm;30
Hattersheim;Hochheim am Main;12
